PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,isOutlier,outlierReasons,isUnlikelyGameEvent,unlikelyGameEventReasons,Forward Move,Forward Move WIN Score,Pelvis Total Rotation Range,Pelvis Total Rotation Range WIN Score,Upper Torso Total Rotation Range,Upper Torso Total Rotation Range WIN Score,Negative Move,Negative Move WIN Score,Pelvis Direction at Contact,Pelvis Direction at Contact WIN Score,Max Hip-Shoulder Separation,Max Hip-Shoulder Separation WIN Score,Pelvis Load,Pelvis Load WIN Score,Stride Length,Stride Length WIN Score,Upper Torso Direction at Contact,Upper Torso Direction at Contact WIN Score,Upper Torso Load,Upper Torso Load WIN Score,Hip-Shoulder Separation at Foot Down,Hip-Shoulder Separation at Foot Down WIN Score,Hip-Shoulder Separation at Contact,Hip-Shoulder Separation at Contact WIN Score,SideBendAtFootDown,SideBendAtFootDown WIN Score,ForwardBendAtFootDown,ForwardBendAtFootDown WIN Score,SideBendAtContact,SideBendAtContact WIN Score,ForwardBendAtContact,ForwardBendAtContact WIN Score,TrunkAxisTiltAtFootDown,TrunkAxisTiltAtFootDown WIN Score,TrunkAxisTiltAtContact,TrunkAxisTiltAtContact WIN Score,PelvisMaxAngularVelocity,PelvisMaxAngularVelocity WIN Score,ShoulderMaxAngularVelocity,ShoulderMaxAngularVelocity WIN Score,ArmMaxAngularVelocity,ArmMaxAngularVelocity WIN Score,CenterOfMassDistributionAtNegativeMove,CenterOfMassDistributionAtNegativeMove WIN Score,CenterOfMassDistributionAtFootDown,CenterOfMassDistributionAtFootDown WIN Score,MaxCenterOfMassDistribution,MaxCenterOfMassDistribution WIN Score
105,2026-09-15,16:36:48,5,7,"Lange, Tannis",YAK:LA:TA:9e782613-0d72:0411619,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,Right,YAK:THOMAS:9e782613-0d72:0936209,Stretch,3,Top,2,2,2,Slider,Slider,BallCalled,,,,0,0,,77.56,2.35,1.26,2368.61,303.41,4:00,6.0,-2.22,6.0,-51.66,-2.97,10.95,3.9,-0.12,69.26,-7.37,3.33,,,,,,,,,,,,,-5.55,-2.52,2.11,50.0,6.16,-2.77,-112.6,3.26,-6.66,26.02,-35.2,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,c147de1a-84ed-7d0a-0a5c-bd208af51f4b,77.76,5.99,-2.22,2.49,1.27,69.39,3.91,-0.12,-7.21,3.33,0.5,10.88,-6.31,60.46,58.02,1167.78,2060.73,49.3,0.27,0.87,-0.41,,,,,,,,,,,,,,,,,0.99,,,,medium,high,37.78,4.71,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2026-09-15,16:37:22,5,8,"Lange, Tannis",YAK:LA:TA:9e782613-0d72:0411619,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,Right,YAK:THOMAS:9e782613-0d72:0936209,Stretch,3,Top,2,3,2,Slider,Slider,StrikeCalled,,,StrikeoutLooking,1,0,,77.33,-0.2,1.57,2307.37,305.79,4:15,6.34,-2.16,6.0,-50.85,-1.89,9.75,1.91,0.13,69.47,-9.71,3.41,,,,,,,,,,,,,-4.77,-0.96,2.03,50.0,6.29,-3.33,-112.34,-1.73,-5.69,26.06,-33.32,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,cd89ff3a-0b0d-6e0a-7038-4bcf13e1f742,77.52,6.33,-2.16,-0.07,1.59,69.6,1.92,0.13,-9.56,3.42,0.5,9.58,-5.19,66.5,86.12,920.14,2115.97,39.88,0.23,0.92,-0.32,,,,,,,,,,,,,,,,,0.99,,,,medium,high,12.49,-16.05,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:38:00,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,86.27,-2.87,-2.05,2290.02,203.34,12:45,6.87,1.09,6.0,-18.37,20.78,6.94,2.64,-0.25,77.24,-6.31,-0.74,,,,,,,,,,,,,-4.54,12.45,-0.94,50.0,6.63,4.27,-125.19,-6.83,-6.79,30.4,-13.57,,,,,,,99be4b04-b455-f0c0-8385-68b16f9f8bdc,86.53,6.87,1.1,-2.91,-2.1,77.46,2.63,-0.25,-6.33,-0.79,0.45,7.43,19.74,-31.31,67.53,1956.61,-1189.9,85.44,-0.78,-0.52,-0.34,,,,,,,,,,,,,,,,,0.99,,,,medium,high,29.22,-17.55,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:38:10,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,88.83,-3.63,-2.74,2353.71,202.62,12:45,6.74,1.21,6.0,-16.81,20.19,6.14,1.93,-0.85,79.58,-6.77,-1.58,,,,,,,,,,,,,-4.34,12.38,-1.0,50.0,6.45,5.97,-128.77,-8.68,-6.87,32.02,-12.59,,,,,,,4380230e-b345-f82b-18f5-2b09213cee2f,89.1,6.75,1.22,-3.66,-2.78,79.8,1.93,-0.85,-6.79,-1.63,0.44,6.59,19.25,-35.35,91.38,1919.73,-1361.83,81.56,-0.75,-0.58,-0.31,,,,,,,,,,,,,,,,,0.99,,,,medium,high,7.75,33.3,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:38:21,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,84.39,-3.01,-4.15,2291.66,196.59,12:30,6.36,1.89,6.0,-29.86,11.34,0.02,1.04,-2.01,75.76,-8.56,-4.15,,,,,,,,,,,,,-1.53,7.34,-1.56,50.0,6.11,8.87,-122.19,-7.29,-2.17,29.63,-21.76,,,,,,,86d1721f-459c-fcc9-c61d-c3f0979dbb0d,84.65,6.36,1.89,-2.98,-4.19,75.96,1.05,-2.02,-8.52,-4.18,0.46,0.42,9.53,-71.04,46.71,744.71,-2167.28,32.5,-0.31,-0.95,-0.09,,,,,,,,,,,,,,,,,0.99,,,,medium,high,47.96,28.42,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:38:36,,,,,,,,,,,,,,,,,,Cutter,,,,,,,,83.44,-2.24,-1.64,2303.64,172.33,11:45,6.8,1.39,6.0,-33.49,8.45,-2.81,1.9,-0.39,74.88,-8.49,-2.17,,,,,,,,,,,,,0.94,5.48,-1.25,50.0,6.6,3.55,-121.15,-5.69,1.32,29.37,-24.54,,,,,,,d657e31e-f3cc-dd71-5e3f-d87f4f8620b5,83.69,6.79,1.39,-2.19,-1.67,75.08,1.91,-0.39,-8.43,-2.2,0.47,-2.49,6.36,-76.98,89.52,519.02,-2244.41,22.53,-0.22,-0.97,0.03,,,,,,,,,,,,,,,,,0.99,,,,medium,high,9.43,34.02,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:38:47,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,89.42,-2.76,-2.2,2388.64,205.09,12:45,6.7,1.51,6.0,-17.01,19.45,6.94,2.69,0.02,79.97,-5.94,-0.9,,,,,,,,,,,,,-4.6,11.68,-1.34,50,6.47,4.78,-129.77,-6.77,-7.39,32.82,-13.43,,,,,,,8b95f37e-f41d-8762-28a3-368a83549c3d,89.69,6.7,1.51,-2.79,-2.25,80.2,2.69,0.02,-5.96,-0.95,0.43,7.44,18.48,-36.45,80.03,1921.33,-1419.2,80.44,-0.73,-0.59,-0.34,,,,,,,,,,,,,,,,,0.99,,,,medium,high,17.98,-88.73,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:39:00,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,79.91,0.88,0.7,2306.73,32.85,7:00,6.2,0.59,6.0,-52.73,-6.93,-7.59,2.63,0.62,71.59,-9.01,-0.74,,,,,,,,,,,,,4.45,-4.15,-0.64,50.0,6.24,-1.21,-116.11,0.36,5.67,27.69,-37.47,,,,,,,7e5fef1f-c750-d0ed-3cda-442f68a9e97a,80.09,6.18,0.6,1.03,0.67,71.71,2.64,0.62,-8.85,-0.76,0.49,-7.33,-10.22,-61.64,75.74,1095.57,-2029.95,47.49,0.4,-0.88,0.26,,,,,,,,,,,,,,,,,0.99,,,,medium,high,21.84,29.67,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:39:11,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,77.16,1.5,0.48,2315.27,24.95,6:45,6.44,0.7,6.0,-60.22,-11.03,-7.8,2.83,0.5,69.2,-9.79,-1.0,,,,,,,,,,,,,4.48,-6.65,-0.73,50.0,6.52,-0.73,-112.09,1.36,5.32,26.01,-40.07,,,,,,,dd427d67-3503-e647-e319-44b8fa74eff8,77.32,6.42,0.7,1.69,0.45,69.28,2.84,0.5,-9.61,-1.02,0.5,-7.53,-14.81,-50.67,45.62,1467.52,-1790.77,63.38,0.57,-0.77,0.27,,,,,,,,,,,,,,,,,0.99,,,,medium,high,48.94,23.21,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:39:23,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,78.13,1.92,0.5,2221.59,27.53,7:00,6.23,0.86,6.0,-57.97,-10.0,-7.79,3.21,0.69,69.94,-8.96,-0.97,,,,,,,,,,,,,4.48,-6.24,-0.9,50.0,6.35,-0.79,-113.48,2.28,5.46,26.51,-39.78,,,,,,,d9aece0b-3d02-4892-ed14-131b41e9c32f,78.3,6.22,0.87,2.1,0.48,70.04,3.22,0.69,-8.78,-0.99,0.5,-7.54,-13.6,-52.52,75.26,1351.73,-1763.04,60.84,0.54,-0.79,0.28,,,,,,,,,,,,,,,,,0.99,,,,medium,high,22.27,0.34,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,16:39:34,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,87.69,-0.59,-0.77,2286.09,199.42,12:45,6.75,1.73,6.0,-17.49,20.38,5.93,4.74,1.51,78.14,-3.88,0.35,,81.01,9.1,-5.33,1970.99,2.01,,,119.2,,-1.85,1.72,-3.54,11.42,-1.67,50.0,6.7,1.53,-127.46,-1.84,-5.47,32.18,-14.53,,,,,,,65782c99-bd02-7b61-4b17-9e8786a3cf42,87.96,6.75,1.74,-0.63,-0.81,78.37,4.74,1.5,-3.9,0.3,0.44,6.38,19.29,-32.95,89.53,1918.38,-1243.4,83.92,-0.79,-0.54,-0.28,-7.43,79.64,12.81,0.94,-46.34,0.28,-3.85,119.14,3.08,48.12,0.09,0.73,0.58,-0.36,,,1.0,,1.0,45.77,medium,high,9.42,48.23,54.5,,,,2022-11,FALSE,,FALSE,,0.94,5,63.01,1,72.39,3,0.17,1,-102.43,0,13.59,2,17.21,5,0.34,1,-94.51,0,13.23,5,-4.44,0,6.09,4,7.8,,7.1,,6.4,,7.6,,10.5,,10,,204.68,,257.82,,285.54,,-16.3,,52.3,,52.3,
107,2026-09-15,16:40:03,1,1,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Wang, Jackson",YAK:WA:JA:9e782613-0d72:0732082,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,,,,0,0,,89.71,-2.63,-3.25,2308.07,202.54,12:45,6.65,1.14,6.0,-15.69,20.58,6.63,2.86,-1.36,80.19,-5.57,-2.0,,,,,,,,,,,,,-4.8,12.25,-0.89,50.0,6.43,7.18,-130.09,-6.47,-7.75,32.85,-12.41,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,4de78b04-f1b8-cd0c-72af-578efb814a7d,89.98,6.65,1.15,-2.67,-3.3,80.41,2.86,-1.36,-5.6,-2.05,0.43,7.09,19.69,-32.21,92.76,1952.77,-1230.4,84.61,-0.78,-0.53,-0.32,,,,,,,,,,,,,,,,,0.99,,,,medium,high,6.52,-9.85,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2026-09-15,16:40:21,1,2,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Wang, Jackson",YAK:WA:JA:9e782613-0d72:0732082,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,0,0,1,Cutter,Cutter,StrikeSwinging,,,,0,0,,84.13,-1.7,-2.03,2132.3,177.13,12:00,6.72,1.42,6.0,-33.37,7.9,-2.05,2.34,-0.66,75.4,-7.94,-2.42,,,,,,,,,,,,,0.38,4.97,-1.26,50.0,6.57,4.38,-122.17,-4.57,0.54,29.92,-25.13,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,24d7b9fb-0c90-5532-ded7-dedfea8c62e4,84.38,6.71,1.42,-1.65,-2.06,75.6,2.35,-0.66,-7.87,-2.45,0.46,-1.72,5.82,-78.17,70.36,437.01,-2087.04,20.49,-0.2,-0.98,0.01,,,,,,,,,,,,,,,,,0.98,,,,medium,high,26.68,-0.75,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2026-09-15,16:40:38,1,3,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Wang, Jackson",YAK:WA:JA:9e782613-0d72:0732082,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,0,0,2,Curveball,Curveball,InPlay,,FlyBall,Out,1,0,,79.73,0.37,1.31,2414.76,23.7,6:45,6.29,0.13,6.0,-56.19,-10.13,-7.17,1.96,0.76,71.57,-10.15,-0.05,,75.61,28.58,-35.5,2181.51,44.34,,,258.66,,-32.81,3.73,4.45,-5.72,-0.23,50.0,6.29,-2.45,-115.83,-0.77,5.64,27.79,-39.43,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,60140665-e851-fc15-c758-9b61a0b1339b,79.9,6.28,0.13,0.54,1.28,71.67,1.97,0.76,-9.98,-0.07,0.49,-6.87,-13.66,-55.79,74.11,1357.56,-1997.02,56.22,0.51,-0.83,0.23,-38.56,54.06,36.17,-0.72,3.32,2.39,-140.15,217.4,-10.03,32.56,0.68,0.94,-0.1,-0.33,,,1.0,,0.99,39.45,medium,high,23.3,44.39,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2026-09-15,16:41:09,2,1,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Nowak, Mark",YAK:NO:MA:9e782613-0d72:0541523,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,1,0,0,Cutter,Fastball,InPlay,,FlyBall,Out,1,0,,84.8,-1.05,-0.99,2266.59,180.82,12:00,6.63,1.48,6.0,-31.02,9.52,-1.39,3.06,0.43,75.86,-6.87,-1.26,,83.59,30.77,-22.11,2307.9,58.69,,,311.8,,-22.27,4.72,0.4,5.62,-1.4,50.0,6.54,2.18,-123.24,-3.16,0.58,30.34,-24.06,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,3d32a99f-d586-5ec8-8d86-36613064de5b,85.06,6.63,1.48,-1.01,-1.03,76.07,3.06,0.43,-6.82,-1.29,0.46,-1.05,7.6,-73.09,70.23,659.38,-2168.56,29.09,-0.29,-0.96,0.0,-27.03,66.54,42.77,-0.61,1.46,3.35,-118.17,288.54,-18.25,43.14,1.2,0.96,0.27,-0.02,,,0.99,,0.99,45.29,medium,high,26.79,-43.94,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,1.0,3,1.31,0,5.15,0,-0.31,5,-84.26,0,-22.07,0,0.0,2,0.36,2,-62.33,0,0,0,-27.89,0,29.15,0,18.9,,-1.4,,19.8,,-1.6,,18.9,,19.9,,23.52,,78.55,,25.43,,71.3,,73.3,,73.6,
111,2026-09-15,16:41:40,3,1,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Lundholm, Blake",YAK:LU:BL:9e782613-0d72:0431922,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,2,0,0,Curveball,Curveball,StrikeCalled,,,,0,0,,78.98,2.21,-0.67,2414.86,21.2,6:45,5.99,0.86,6.0,-59.25,-12.26,-6.99,3.13,-0.35,70.65,-8.92,-1.99,,,,,,,,,,,,,3.6,-7.6,-0.8,50,6.14,1.52,-114.67,2.83,4.47,27.21,-41.62,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,afe4897b-9c31-4cd6-a571-d555cbad5b19,79.14,5.98,0.86,2.39,-0.69,70.74,3.14,-0.35,-8.73,-2.01,0.49,-6.71,-15.96,-47.51,50.21,1631.08,-1780.76,67.54,0.63,-0.74,0.24,,,,,,,,,,,,,,,,,1.0,,,,medium,high,44.81,-85.75,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2026-09-15,16:41:56,3,2,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Lundholm, Blake",YAK:LU:BL:9e782613-0d72:0431922,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,2,0,1,Cutter,Cutter,BallCalled,,,,0,0,,84.43,-0.23,-1.15,2270.61,110.93,9:45,6.59,1.5,6.0,-37.12,3.83,-3.73,3.29,0.1,75.49,-7.19,-1.85,,,,,,,,,,,,,1.63,2.19,-1.4,50.0,6.55,2.57,-122.69,-1.55,2.32,30.41,-29.05,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,cc5472dc-d2e1-3844-6247-5cc129afc264,84.67,6.59,1.5,-0.15,-1.18,75.68,3.29,0.1,-7.1,-1.88,0.46,-3.41,1.5,-83.98,51.95,238.24,-2258.07,10.49,-0.04,-0.99,0.1,,,,,,,,,,,,,,,,,1.0,,,,medium,high,43.24,1.44,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2026-09-15,16:42:12,3,3,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Lundholm, Blake",YAK:LU:BL:9e782613-0d72:0431922,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,2,1,1,Curveball,Curveball,StrikeCalled,,,,0,0,,79.12,1.65,0.91,2382.71,23.22,6:45,6.12,0.57,6.0,-59.21,-12.42,-7.63,2.73,0.79,70.88,-9.46,-0.53,,,,,,,,,,,,,4.55,-7.47,-0.64,50.0,6.21,-1.62,-114.92,1.72,5.68,27.31,-41.5,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,d2df3d44-5d0c-096c-a72a-37254e43cdde,79.28,6.1,0.57,1.84,0.89,70.97,2.74,0.79,-9.28,-0.55,0.49,-7.4,-16.12,-47.59,47.26,1606.89,-1759.32,67.44,0.62,-0.74,0.27,,,,,,,,,,,,,,,,,0.99,,,,medium,high,47.47,-80.85,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2026-09-15,16:42:29,3,4,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Lundholm, Blake",YAK:LU:BL:9e782613-0d72:0431922,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,2,1,2,Fastball,Fastball,BallCalled,,,,0,0,,91.82,-1.17,-3.68,2376.17,201.09,12:45,6.61,0.81,6.0,-15.65,19.0,5.62,4.21,-2.18,81.83,-4.11,-2.62,,,,,,,,,,,,,-4.42,10.87,-0.53,50,6.51,8.38,-133.19,-3.21,-7.46,34.87,-13.82,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,d46d1d8e-330a-d116-e553-2193aa444bc4,92.1,6.61,0.82,-1.2,-3.72,82.07,4.21,-2.18,-4.13,-2.66,0.42,6.06,18.08,-40.85,73.95,1797.34,-1554.26,75.64,-0.71,-0.65,-0.27,,,,,,,,,,,,,,,,,0.99,,,,medium,high,23.45,-11.1,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2026-09-15,16:42:49,3,5,"Whitesell, Miles",YAK:WH:MI:9e782613-0d72:0975555,Right,YAK:THOMAS:9e782613-0d72:0936209,"Lundholm, Blake",YAK:LU:BL:9e782613-0d72:0431922,Right,YAK:NKUHOM:9e782613-0d72:0744411,Stretch,3,Bottom,2,2,2,Fastball,Fastball,BallCalled,,,,0,0,,92.49,-4.2,-2.65,2404.75,200.68,12:45,6.74,0.79,6.0,-13.77,20.4,5.58,1.64,-1.23,82.83,-6.77,-1.6,,,,,,,,,,,,,-4.0,12.7,-0.59,50.0,6.4,6.02,-133.98,-10.29,-6.86,34.59,-10.42,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,44feb68c-bd9e-8173-8f44-d3b72c6ee1ae,92.76,6.74,0.79,-4.24,-2.69,83.05,1.63,-1.23,-6.8,-1.64,0.42,5.98,19.64,-34.08,76.68,1991.87,-1347.34,82.83,-0.77,-0.56,-0.29,,,,,,,,,,,,,,,,,1.0,,,,medium,high,20.99,27.57,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
